gia ton kivo 
	akmi		emvadon		xwritikotita		xwritikotita/kostos 
1.512024		13.717299		3.456814		13717.298828		0.000252 
1.513024		13.735449		3.463677		13735.449219		0.000252 
1.514024		13.753613		3.470550		13753.612305		0.000252 
1.515024		13.771788		3.477432		13771.788086		0.000253 
1.516024		13.789974		3.484322		13789.974609		0.000253 
1.517024		13.808174		3.491222		13808.173828		0.000253 
1.518024		13.826385		3.498131		13826.384766		0.000253 
1.519024		13.844608		3.505049		13844.608398		0.000253 
1.520024		13.862844		3.511976		13862.843750		0.000253 
1.521024		13.881090		3.518913		13881.089844		0.000254 
1.522024		13.899349		3.525858		13899.349609		0.000254 
1.523024		13.917621		3.532813		13917.621094		0.000254 
1.524024		13.935904		3.539776		13935.903320		0.000254 
1.525025		13.954199		3.546749		13954.199219		0.000254 
1.526025		13.972507		3.553731		13972.506836		0.000254 
1.527025		13.990826		3.560722		13990.825195		0.000255 
1.528025		14.009156		3.567723		14009.156250		0.000255 
1.529025		14.027499		3.574732		14027.499023		0.000255 
1.530025		14.045855		3.581751		14045.854492		0.000255 
1.531025		14.064222		3.588779		14064.222656		0.000255 
1.532025		14.082601		3.595816		14082.600586		0.000255 
1.533025		14.100992		3.602862		14100.992188		0.000256 
1.534025		14.119395		3.609917		14119.395508		0.000256 
1.535025		14.137811		3.616982		14137.810547		0.000256 
1.536025		14.156238		3.624056		14156.237305		0.000256 
1.537025		14.174677		3.631139		14174.676758		0.000256 
1.538025		14.193128		3.638231		14193.127930		0.000256 
1.539025		14.211591		3.645333		14211.590820		0.000257 
1.540025		14.230066		3.652444		14230.066406		0.000257 
1.541025		14.248553		3.659564		14248.553711		0.000257 
1.542025		14.267053		3.666693		14267.052734		0.000257 
1.543025		14.285563		3.673831		14285.563477		0.000257 
1.544025		14.304087		3.680979		14304.086914		0.000257 
1.545025		14.322622		3.688136		14322.622070		0.000258 
1.546026		14.341169		3.695302		14341.168945		0.000258 
1.547026		14.359729		3.702478		14359.728516		0.000258 
1.548026		14.378300		3.709663		14378.299805		0.000258 
1.549026		14.396883		3.716857		14396.882812		0.000258 
1.550026		14.415478		3.724060		14415.477539		0.000258 
1.551026		14.434085		3.731273		14434.084961		0.000259 
1.552026		14.452704		3.738495		14452.704102		0.000259 
1.553026		14.471335		3.745726		14471.334961		0.000259 
1.554026		14.489979		3.752967		14489.978516		0.000259 
1.555026		14.508634		3.760217		14508.633789		0.000259 
1.556026		14.527301		3.767476		14527.300781		0.000259 
1.557026		14.545980		3.774745		14545.980469		0.000260 
1.558026		14.564672		3.782023		14564.671875		0.000260 
1.559026		14.583375		3.789310		14583.375000		0.000260 
1.560026		14.602090		3.796607		14602.089844		0.000260 
1.561026		14.620817		3.803913		14620.817383		0.000260 
1.562026		14.639556		3.811229		14639.555664		0.000260 
1.563026		14.658307		3.818553		14658.306641		0.000261 
1.564026		14.677071		3.825887		14677.070312		0.000261 
1.565026		14.695846		3.833231		14695.845703		0.000261 
1.566026		14.714633		3.840584		14714.632812		0.000261 
1.567026		14.733432		3.847946		14733.431641		0.000261 
1.568027		14.752243		3.855318		14752.243164		0.000261 
1.569027		14.771067		3.862699		14771.066406		0.000262 
1.570027		14.789902		3.870090		14789.901367		0.000262 
1.571027		14.808749		3.877490		14808.749023		0.000262 
1.572027		14.827608		3.884899		14827.608398		0.000262 
1.573027		14.846479		3.892318		14846.479492		0.000262 
1.574027		14.865362		3.899747		14865.362305		0.000262 
1.575027		14.884258		3.907184		14884.257812		0.000263 
1.576027		14.903165		3.914632		14903.165039		0.000263 
1.577027		14.922084		3.922088		14922.083984		0.000263 
1.578027		14.941015		3.929554		14941.015625		0.000263 
1.579027		14.959959		3.937030		14959.958984		0.000263 
1.580027		14.978914		3.944515		14978.914062		0.000263 
1.581027		14.997881		3.952009		14997.880859		0.000264 
1.582027		15.016860		3.959514		15016.860352		0.000264 
1.583027		15.035851		3.967027		15035.851562		0.000264 
1.584027		15.054854		3.974550		15054.854492		0.000264 
1.585027		15.073870		3.982083		15073.870117		0.000264 
1.586027		15.092897		3.989625		15092.897461		0.000264 
1.587027		15.111937		3.997176		15111.936523		0.000265 
1.588027		15.130987		4.004737		15130.987305		0.000265 
1.589028		15.150051		4.012308		15150.050781		0.000265 
1.590028		15.169127		4.019888		15169.126953		0.000265 
1.591028		15.188213		4.027478		15188.212891		0.000265 
1.592028		15.207313		4.035077		15207.312500		0.000265 
1.593028		15.226423		4.042686		15226.422852		0.000266 
1.594028		15.245547		4.050304		15245.546875		0.000266 
1.595028		15.264682		4.057932		15264.681641		0.000266 
1.596028		15.283830		4.065569		15283.830078		0.000266 
1.597028		15.302989		4.073216		15302.989258		0.000266 
1.598028		15.322160		4.080873		15322.160156		0.000266 
1.599028		15.341343		4.088540		15341.342773		0.000267 
1.600028		15.360538		4.096215		15360.538086		0.000267 
1.601028		15.379745		4.103901		15379.745117		0.000267 
1.602028		15.398965		4.111596		15398.964844		0.000267 
1.603028		15.418196		4.119300		15418.195312		0.000267 
1.604028		15.437439		4.127015		15437.439453		0.000267 
1.605028		15.456695		4.134738		15456.694336		0.000268 
1.606028		15.475962		4.142472		15475.961914		0.000268 
1.607028		15.495241		4.150215		15495.241211		0.000268 
1.608028		15.514532		4.157968		15514.532227		0.000268 
1.609028		15.533835		4.165730		15533.834961		0.000268 
1.610029		15.553151		4.173502		15553.151367		0.000268 
1.611029		15.572478		4.181284		15572.478516		0.000269 
1.612029		15.591817		4.189076		15591.817383		0.000269 
1.613029		15.611169		4.196877		15611.168945		0.000269 
1.614029		15.630531		4.204688		15630.531250		0.000269 
1.615029		15.649907		4.212508		15649.907227		0.000269 
1.616029		15.669294		4.220338		15669.293945		0.000269 
1.617029		15.688693		4.228179		15688.693359		0.000270 
1.618029		15.708105		4.236028		15708.105469		0.000270 
1.619029		15.727528		4.243887		15727.527344		0.000270 
1.620029		15.746964		4.251756		15746.963867		0.000270 
1.621029		15.766411		4.259635		15766.411133		0.000270 
1.622029		15.785870		4.267523		15785.869141		0.000270 
1.623029		15.805341		4.275422		15805.340820		0.000271 
1.624029		15.824824		4.283329		15824.824219		0.000271 
1.625029		15.844319		4.291247		15844.319336		0.000271 
1.626029		15.863827		4.299174		15863.827148		0.000271 
1.627029		15.883346		4.307112		15883.345703		0.000271 
1.628029		15.902877		4.315059		15902.876953		0.000271 
1.629029		15.922421		4.323015		15922.420898		0.000272 
1.630029		15.941976		4.330982		15941.975586		0.000272 
1.631029		15.961543		4.338958		15961.542969		0.000272 
1.632030		15.981122		4.346944		15981.122070		0.000272 
1.633030		16.000713		4.354940		16000.712891		0.000272 
1.634030		16.020317		4.362946		16020.317383		0.000272 
1.635030		16.039932		4.370961		16039.932617		0.000273 
1.636030		16.059559		4.378986		16059.558594		0.000273 
1.637030		16.079199		4.387021		16079.199219		0.000273 
1.638030		16.098850		4.395066		16098.850586		0.000273 
1.639030		16.118513		4.403121		16118.512695		0.000273 
1.640030		16.138189		4.411185		16138.189453		0.000273 
1.641030		16.157875		4.419260		16157.875000		0.000274 
1.642030		16.177576		4.427344		16177.576172		0.000274 
1.643030		16.197287		4.435438		16197.286133		0.000274 
1.644030		16.217010		4.443542		16217.010742		0.000274 
1.645030		16.236746		4.451656		16236.746094		0.000274 
1.646030		16.256493		4.459780		16256.492188		0.000274 
1.647030		16.276251		4.467913		16276.250977		0.000275 
1.648030		16.296022		4.476057		16296.022461		0.000275 
1.649030		16.315805		4.484210		16315.805664		0.000275 
1.650030		16.335602		4.492373		16335.601562		0.000275 
1.651030		16.355410		4.500546		16355.409180		0.000275 
1.652030		16.375229		4.508729		16375.228516		0.000275 
1.653031		16.395060		4.516922		16395.060547		0.000276 
1.654031		16.414902		4.525125		16414.902344		0.000276 
1.655031		16.434757		4.533338		16434.757812		0.000276 
1.656031		16.454626		4.541561		16454.626953		0.000276 
1.657031		16.474504		4.549793		16474.503906		0.000276 
1.658031		16.494396		4.558036		16494.396484		0.000276 
1.659031		16.514299		4.566288		16514.298828		0.000277 
1.660031		16.534214		4.574551		16534.214844		0.000277 
1.661031		16.554142		4.582823		16554.142578		0.000277 
1.662031		16.574081		4.591106		16574.082031		0.000277 
1.663031		16.594032		4.599398		16594.033203		0.000277 
1.664031		16.613997		4.607701		16613.996094		0.000277 
1.665031		16.633970		4.616013		16633.970703		0.000278 
1.666031		16.653957		4.624335		16653.957031		0.000278 
1.667031		16.673958		4.632668		16673.957031		0.000278 
1.668031		16.693970		4.641010		16693.968750		0.000278 
1.669031		16.713993		4.649363		16713.992188		0.000278 
1.670031		16.734028		4.657725		16734.027344		0.000278 
1.671031		16.754074		4.666097		16754.074219		0.000279 
1.672031		16.774134		4.674480		16774.132812		0.000279 
1.673031		16.794205		4.682872		16794.205078		0.000279 
1.674031		16.814289		4.691275		16814.289062		0.000279 
1.675032		16.834385		4.699687		16834.384766		0.000279 
1.676032		16.854492		4.708110		16854.492188		0.000279 
1.677032		16.874611		4.716543		16874.611328		0.000280 
1.678032		16.894741		4.724986		16894.740234		0.000280 
1.679032		16.914885		4.733438		16914.884766		0.000280 
1.680032		16.935041		4.741901		16935.041016		0.000280 
1.681032		16.955208		4.750374		16955.207031		0.000280 
1.682032		16.975388		4.758857		16975.386719		0.000280 
1.683032		16.995579		4.767350		16995.578125		0.000281 
1.684032		17.015781		4.775854		17015.781250		0.000281 
1.685032		17.035997		4.784367		17035.998047		0.000281 
1.686032		17.056225		4.792890		17056.224609		0.000281 
1.687032		17.076464		4.801424		17076.462891		0.000281 
1.688032		17.096716		4.809968		17096.716797		0.000281 
1.689032		17.116978		4.818521		17116.978516		0.000282 
1.690032		17.137255		4.827085		17137.253906		0.000282 
1.691032		17.157541		4.835660		17157.541016		0.000282 
1.692032		17.177841		4.844244		17177.841797		0.000282 
1.693032		17.198153		4.852838		17198.152344		0.000282 
1.694032		17.218475		4.861443		17218.474609		0.000282 
1.695032		17.238811		4.870057		17238.810547		0.000283 
1.696033		17.259157		4.878682		17259.156250		0.000283 
1.697033		17.279518		4.887317		17279.517578		0.000283 
1.698033		17.299889		4.895963		17299.888672		0.000283 
1.699033		17.320272		4.904618		17320.271484		0.000283 
1.700033		17.340668		4.913284		17340.667969		0.000283 
1.701033		17.361074		4.921959		17361.074219		0.000284 
1.702033		17.381495		4.930645		17381.494141		0.000284 
1.703033		17.401926		4.939342		17401.925781		0.000284 
1.704033		17.422369		4.948048		17422.369141		0.000284 
1.705033		17.442823		4.956765		17442.824219		0.000284 
1.706033		17.463291		4.965492		17463.291016		0.000284 
1.707033		17.483770		4.974229		17483.769531		0.000285 
1.708033		17.504263		4.982976		17504.263672		0.000285 
1.709033		17.524765		4.991734		17524.765625		0.000285 
1.710033		17.545280		5.000502		17545.281250		0.000285 
1.711033		17.565807		5.009280		17565.806641		0.000285 
1.712033		17.586348		5.018069		17586.347656		0.000285 
1.713033		17.606899		5.026867		17606.898438		0.000286 
1.714033		17.627462		5.035676		17627.462891		0.000286 
1.715033		17.648037		5.044496		17648.037109		0.000286 
1.716033		17.668625		5.053325		17668.625000		0.000286 
1.717034		17.689224		5.062165		17689.224609		0.000286 
1.718034		17.709835		5.071015		17709.835938		0.000286 
1.719034		17.730459		5.079876		17730.458984		0.000287 
1.720034		17.751095		5.088747		17751.095703		0.000287 
1.721034		17.771742		5.097628		17771.742188		0.000287 
1.722034		17.792400		5.106519		17792.400391		0.000287 
1.723034		17.813072		5.115421		17813.072266		0.000287 
1.724034		17.833755		5.124333		17833.755859		0.000287 
1.725034		17.854452		5.133255		17854.451172		0.000288 
1.726034		17.875158		5.142189		17875.158203		0.000288 
1.727034		17.895878		5.151132		17895.876953		0.000288 
1.728034		17.916609		5.160085		17916.609375		0.000288 
1.729034		17.937353		5.169049		17937.353516		0.000288 
1.730034		17.958109		5.178023		17958.109375		0.000288 
1.731034		17.978876		5.187008		17978.876953		0.000289 
1.732034		17.999655		5.196003		17999.654297		0.000289 
1.733034		18.020447		5.205009		18020.447266		0.000289 
1.734034		18.041250		5.214024		18041.250000		0.000289 
1.735034		18.062065		5.223051		18062.064453		0.000289 
1.736034		18.082893		5.232087		18082.892578		0.000289 
1.737034		18.103731		5.241134		18103.730469		0.000290 
1.738034		18.124584		5.250192		18124.583984		0.000290 
1.739035		18.145447		5.259260		18145.447266		0.000290 
1.740035		18.166323		5.268338		18166.322266		0.000290 
1.741035		18.187210		5.277427		18187.210938		0.000290 
1.742035		18.208109		5.286526		18208.109375		0.000290 
1.743035		18.229021		5.295636		18229.021484		0.000291 
1.744035		18.249943		5.304756		18249.943359		0.000291 
1.745035		18.270880		5.313887		18270.878906		0.000291 
1.746035		18.291826		5.323028		18291.826172		0.000291 
1.747035		18.312786		5.332180		18312.785156		0.000291 
1.748035		18.333757		5.341341		18333.757812		0.000291 
1.749035		18.354740		5.350514		18354.740234		0.000292 
1.750035		18.375736		5.359697		18375.736328		0.000292 
1.751035		18.396744		5.368891		18396.744141		0.000292 
1.752035		18.417763		5.378095		18417.763672		0.000292 
1.753035		18.438795		5.387309		18438.794922		0.000292 
1.754035		18.459837		5.396534		18459.837891		0.000292 
1.755035		18.480892		5.405770		18480.892578		0.000293 
1.756035		18.501961		5.415016		18501.960938		0.000293 
1.757035		18.523041		5.424273		18523.041016		0.000293 
1.758035		18.544130		5.433540		18544.130859		0.000293 
1.759035		18.565235		5.442818		18565.234375		0.000293 
1.760036		18.586349		5.452106		18586.349609		0.000293 
1.761036		18.607477		5.461405		18607.476562		0.000294 
1.762036		18.628616		5.470715		18628.617188		0.000294 
1.763036		18.649769		5.480034		18649.769531		0.000294 
1.764036		18.670931		5.489365		18670.931641		0.000294 
1.765036		18.692106		5.498706		18692.105469		0.000294 
1.766036		18.713295		5.508058		18713.294922		0.000294 
1.767036		18.734493		5.517420		18734.494141		0.000295 
1.768036		18.755705		5.526793		18755.705078		0.000295 
1.769036		18.776928		5.536177		18776.927734		0.000295 
1.770036		18.798164		5.545571		18798.164062		0.000295 
1.771036		18.819412		5.554976		18819.412109		0.000295 
1.772036		18.840672		5.564392		18840.671875		0.000295 
1.773036		18.861942		5.573818		18861.941406		0.000296 
1.774036		18.883226		5.583254		18883.226562		0.000296 
1.775036		18.904522		5.592702		18904.521484		0.000296 
1.776036		18.925829		5.602160		18925.828125		0.000296 
1.777036		18.947147		5.611629		18947.146484		0.000296 
1.778036		18.968479		5.621108		18968.478516		0.000296 
1.779036		18.989822		5.630598		18989.822266		0.000297 
1.780036		19.011179		5.640099		19011.179688		0.000297 
1.781036		19.032545		5.649610		19032.544922		0.000297 
1.782037		19.053925		5.659132		19053.923828		0.000297 
1.783037		19.075317		5.668664		19075.316406		0.000297 
1.784037		19.096720		5.678208		19096.720703		0.000297 
1.785037		19.118135		5.687762		19118.134766		0.000298 
1.786037		19.139563		5.697327		19139.562500		0.000298 
1.787037		19.161003		5.706903		19161.003906		0.000298 
1.788037		19.182453		5.716489		19182.453125		0.000298 
1.789037		19.203918		5.726086		19203.917969		0.000298 
1.790037		19.225393		5.735694		19225.392578		0.000298 
1.791037		19.246880		5.745312		19246.878906		0.000299 
1.792037		19.268379		5.754941		19268.378906		0.000299 
1.793037		19.289892		5.764582		19289.892578		0.000299 
1.794037		19.311415		5.774232		19311.414062		0.000299 
1.795037		19.332951		5.783894		19332.951172		0.000299 
1.796037		19.354498		5.793566		19354.498047		0.000299 
1.797037		19.376057		5.803249		19376.056641		0.000300 
1.798037		19.397629		5.812943		19397.628906		0.000300 
1.799037		19.419212		5.822648		19419.212891		0.000300 
1.800037		19.440807		5.832364		19440.806641		0.000300 
1.801037		19.462416		5.842090		19462.416016		0.000300 
1.802037		19.484034		5.851827		19484.033203		0.000300 
1.803038		19.505667		5.861575		19505.666016		0.000301 
1.804038		19.527309		5.871333		19527.308594		0.000301 
1.805038		19.548965		5.881103		19548.964844		0.000301 
1.806038		19.570633		5.890883		19570.632812		0.000301 
1.807038		19.592312		5.900674		19592.312500		0.000301 
1.808038		19.614004		5.910476		19614.003906		0.000301 
1.809038		19.635706		5.920290		19635.705078		0.000302 
1.810038		19.657423		5.930113		19657.423828		0.000302 
1.811038		19.679150		5.939948		19679.150391		0.000302 
1.812038		19.700890		5.949793		19700.888672		0.000302 
1.813038		19.722641		5.959650		19722.640625		0.000302 
1.814038		19.744404		5.969517		19744.404297		0.000302 
1.815038		19.766180		5.979395		19766.179688		0.000303 
1.816038		19.787968		5.989284		19787.966797		0.000303 
1.817038		19.809767		5.999184		19809.767578		0.000303 
1.818038		19.831577		6.009094		19831.578125		0.000303 
1.819038		19.853401		6.019016		19853.400391		0.000303 
1.820038		19.875237		6.028949		19875.236328		0.000303 
1.821038		19.897085		6.038892		19897.085938		0.000304 
1.822038		19.918943		6.048847		19918.943359		0.000304 
1.823038		19.940815		6.058812		19940.814453		0.000304 
1.824039		19.962698		6.068789		19962.697266		0.000304 
1.825039		19.984594		6.078776		19984.593750		0.000304 
1.826039		20.006502		6.088774		20006.501953		0.000304 
1.827039		20.028421		6.098783		20028.421875		0.000305 
